symbol,id,state,settlement_time,strike_price,contract_type,settlement_dt,underlying_asset_symbol,source,product_id,mark_price,spot_price,oi,oi_value_usd,spot_ref,moneyness_dev
C-ETH-3240-121225,111751.0,expired,2025-12-12T12:00:00Z,3240,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.0002937370987390952
P-ETH-3240-121225,111750.0,expired,2025-12-12T12:00:00Z,3240,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.0002937370987390952
C-ETH-3220-121225,111745.0,expired,2025-12-12T12:00:00Z,3220,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.0058809155994012695
P-ETH-3220-121225,111744.0,expired,2025-12-12T12:00:00Z,3220,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.0058809155994012695
C-ETH-3080-121225,111738.0,expired,2025-12-12T12:00:00Z,3080,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.049103484486383825
C-ETH-3120-121225,111737.0,expired,2025-12-12T12:00:00Z,3120,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.036754179090103097
C-ETH-3140-121225,111736.0,expired,2025-12-12T12:00:00Z,3140,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.03057952639196273
C-ETH-3160-121225,111735.0,expired,2025-12-12T12:00:00Z,3160,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.024404873693822365
C-ETH-3180-121225,111734.0,expired,2025-12-12T12:00:00Z,3180,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.018230220995682
P-ETH-3080-121225,111730.0,expired,2025-12-12T12:00:00Z,3080,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.049103484486383825
P-ETH-3120-121225,111729.0,expired,2025-12-12T12:00:00Z,3120,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.036754179090103097
P-ETH-3140-121225,111728.0,expired,2025-12-12T12:00:00Z,3140,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.03057952639196273
P-ETH-3160-121225,111727.0,expired,2025-12-12T12:00:00Z,3160,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.024404873693822365
P-ETH-3180-121225,111726.0,expired,2025-12-12T12:00:00Z,3180,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.018230220995682
C-ETH-3350-121225,110955.0,expired,2025-12-12T12:00:00Z,3350,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.034254326938511104
P-ETH-3350-121225,110954.0,expired,2025-12-12T12:00:00Z,3350,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.034254326938511104
C-ETH-3280-051225,110940.0,expired,2025-12-05T12:00:00Z,3280,call_options,2025-12-05 12:00:00+00:00,ETH,settled,,,,,,3128.51286188,0.04842145287808333
P-ETH-3280-051225,110939.0,expired,2025-12-05T12:00:00Z,3280,put_options,2025-12-05 12:00:00+00:00,ETH,settled,,,,,,3128.51286188,0.04842145287808333
C-ETH-3260-051225,110932.0,expired,2025-12-05T12:00:00Z,3260,call_options,2025-12-05 12:00:00+00:00,ETH,settled,,,,,,3128.51286188,0.042028639141021853
P-ETH-3260-051225,110931.0,expired,2025-12-05T12:00:00Z,3260,put_options,2025-12-05 12:00:00+00:00,ETH,settled,,,,,,3128.51286188,0.042028639141021853
C-ETH-3240-051225,110916.0,expired,2025-12-05T12:00:00Z,3240,call_options,2025-12-05 12:00:00+00:00,ETH,settled,,,,,,3128.51286188,0.03563582540396037
P-ETH-3240-051225,110915.0,expired,2025-12-05T12:00:00Z,3240,put_options,2025-12-05 12:00:00+00:00,ETH,settled,,,,,,3128.51286188,0.03563582540396037
C-ETH-3220-051225,110910.0,expired,2025-12-05T12:00:00Z,3220,call_options,2025-12-05 12:00:00+00:00,ETH,settled,,,,,,3128.51286188,0.029243011666898883
P-ETH-3220-051225,110909.0,expired,2025-12-05T12:00:00Z,3220,put_options,2025-12-05 12:00:00+00:00,ETH,settled,,,,,,3128.51286188,0.029243011666898883
C-ETH-3250-121225,110905.0,expired,2025-12-12T12:00:00Z,3250,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.0033810634478092776
