symbol,id,state,settlement_time,strike_price,contract_type,settlement_dt,underlying_asset_symbol,source,product_id,mark_price,spot_price,oi,oi_value_usd,spot_ref,moneyness_dev
C-BTC-62600-050626,137250.0,expired,2026-06-05T12:00:00Z,62600,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.010891616762918322
P-BTC-62600-050626,137249.0,expired,2026-06-05T12:00:00Z,62600,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.010891616762918322
C-BTC-60400-050626,137236.0,expired,2026-06-05T12:00:00Z,60400,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.024634925679228967
C-BTC-63000-050626,137235.0,expired,2026-06-05T12:00:00Z,63000,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.017350988116036012
P-BTC-60400-050626,137234.0,expired,2026-06-05T12:00:00Z,60400,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.024634925679228967
P-BTC-63000-050626,137233.0,expired,2026-06-05T12:00:00Z,63000,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.017350988116036012
C-BTC-60800-050626,137223.0,expired,2026-06-05T12:00:00Z,60800,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.01817555432611128
C-BTC-61200-050626,137222.0,expired,2026-06-05T12:00:00Z,61200,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.01171618297299359
P-BTC-60800-050626,137221.0,expired,2026-06-05T12:00:00Z,60800,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.01817555432611128
P-BTC-61200-050626,137220.0,expired,2026-06-05T12:00:00Z,61200,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.01171618297299359
C-BTC-63400-050626,137206.0,expired,2026-06-05T12:00:00Z,63400,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.023810359469153698
P-BTC-61600-050626,137205.0,expired,2026-06-05T12:00:00Z,61600,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.005256811619875901
P-BTC-63400-050626,137204.0,expired,2026-06-05T12:00:00Z,63400,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.023810359469153698
C-BTC-63500-190626,137201.0,expired,2026-06-19T12:00:00Z,63500,call_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.013943644444961883
P-BTC-63500-190626,137200.0,expired,2026-06-19T12:00:00Z,63500,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.013943644444961883
C-BTC-63500-120626,137199.0,expired,2026-06-12T12:00:00Z,63500,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.00216647357419581
P-BTC-63500-120626,137198.0,expired,2026-06-12T12:00:00Z,63500,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.00216647357419581
C-BTC-61600-050626,137197.0,expired,2026-06-05T12:00:00Z,61600,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.005256811619875901
C-BTC-63800-050626,137188.0,expired,2026-06-05T12:00:00Z,63800,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.030269730822271388
P-BTC-63800-050626,137187.0,expired,2026-06-05T12:00:00Z,63800,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.030269730822271388
C-BTC-62000-050626,137180.0,expired,2026-06-05T12:00:00Z,62000,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.001202559733241788
P-BTC-62000-050626,137179.0,expired,2026-06-05T12:00:00Z,62000,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.001202559733241788
C-BTC-64200-050626,137171.0,expired,2026-06-05T12:00:00Z,64200,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.03672910217538908
P-BTC-64200-050626,137170.0,expired,2026-06-05T12:00:00Z,64200,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.03672910217538908
P-BTC-62400-050626,137157.0,expired,2026-06-05T12:00:00Z,62400,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.007661931086359477
C-BTC-62400-050626,137155.0,expired,2026-06-05T12:00:00Z,62400,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.007661931086359477
C-BTC-64500-190626,137148.0,expired,2026-06-19T12:00:00Z,64500,call_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.029911260892914036
P-BTC-64500-190626,137147.0,expired,2026-06-19T12:00:00Z,64500,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.029911260892914036
C-BTC-64500-120626,137146.0,expired,2026-06-12T12:00:00Z,64500,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.013547440227785357
P-BTC-64500-120626,137145.0,expired,2026-06-12T12:00:00Z,64500,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.013547440227785357
